title_english,status,episodes,rating,rank,popularity,favorites,score,genres,themes,scored_by_members,is_ongoing,genre_list,action,adventure,avant garde,award winning,boys love,comedy,drama,ecchi,erotica,fantasy,girls love,gourmet,hentai,horror,mystery,romance,sci-fi,slice of life,sports,supernatural,suspense,unknown
"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2",Finished Airing,12.0,PG-13 - Teens 13 or older,2230.0,2150,297,7.45,"adventure, fantasy","Isekai, Reincarnation",80327.5,0,"['adventure', 'fantasy']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dragonar Academy,Finished Airing,12.0,R+ - Mild Nudity,7834.0,1136,297,6.4,"comedy, fantasy, romance, ecchi","Harem, School",173796.5,0,"['comedy', 'fantasy', 'romance', 'ecchi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Senran Kagura: Ninja Flash,Finished Airing,12.0,PG-13 - Teens 13 or older,8621.0,1737,297,6.27,"action, comedy, ecchi",School,93581.0,0,"['action', 'comedy', 'ecchi']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Symphogear AXZ,Finished Airing,13.0,PG-13 - Teens 13 or older,1610.0,3919,296,7.61,"action, sci-fi","Idols (Female), Music",28083.0,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KimiKiss: Pure Rouge,Finished Airing,24.0,PG-13 - Teens 13 or older,3121.0,2390,296,7.26,"drama, romance",School,67168.0,0,"['drama', 'romance']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Summoner,Finished Airing,12.0,PG-13 - Teens 13 or older,6998.0,2757,296,6.54,"action, adventure, drama, fantasy",Harem,44323.5,0,"['action', 'adventure', 'drama', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,7229.0,2049,296,6.5,"comedy, romance, ecchi","Adult Cast, Love Status Quo, Workplace",83987.5,0,"['comedy', 'romance', 'ecchi']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mars of Destruction,Finished Airing,1.0,R - 17+ (violence & profanity),14150.0,2858,296,2.23,"action, horror, sci-fi","Gore, Military",59561.5,0,"['action', 'horror', 'sci-fi']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bodacious Space Pirates,Finished Airing,26.0,PG-13 - Teens 13 or older,3820.0,2681,295,7.13,"award winning, sci-fi",Space,52676.0,0,"['award winning', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zetman,Finished Airing,13.0,R+ - Mild Nudity,5317.0,1742,295,6.83,"action, drama, horror, romance, sci-fi","Gore, Super Power",103317.5,0,"['action', 'drama', 'horror', 'romance', 'sci-fi']",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Yes, No, or Maybe?",Finished Airing,1.0,PG-13 - Teens 13 or older,4252.0,3047,295,7.05,"boys love, drama","Adult Cast, Showbiz",45794.5,0,"['boys love', 'drama']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,4250.0,3056,294,7.05,"romance, supernatural","Historical, Reverse Harem, Time Travel",42455.5,0,"['romance', 'supernatural']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,4860.0,2596,294,6.92,"comedy, romance",Anthropomorphic,60645.5,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Space Adventure Cobra,Finished Airing,31.0,R+ - Mild Nudity,1414.0,4670,294,7.67,"action, adventure, sci-fi","Adult Cast, Space",17407.0,0,"['action', 'adventure', 'sci-fi']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
And Yet the Town Moves,Finished Airing,12.0,PG-13 - Teens 13 or older,2185.0,2884,293,7.45,slice of life,Workplace,45951.5,0,['slice of life'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,G - All Ages,678.0,5408,293,8.01,comedy,Anthropomorphic,14890.5,0,['comedy'],1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
High School DxD New OVA,Finished Airing,1.0,R+ - Mild Nudity,3137.0,1506,293,7.26,"action, comedy, romance, supernatural, ecchi","Harem, Mythology, School",133899.0,0,"['action', 'comedy', 'romance', 'supernatural', 'ecchi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WWW.WAGNARIA!!,Finished Airing,13.0,PG-13 - Teens 13 or older,2392.0,1586,293,7.41,comedy,Workplace,120954.5,0,['comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Battle Angel Alita,Finished Airing,2.0,R+ - Mild Nudity,4209.0,2939,293,7.06,"drama, sci-fi",Mecha,48227.0,0,"['drama', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slow Loop,Finished Airing,12.0,PG-13 - Teens 13 or older,3163.0,2876,293,7.25,"gourmet, slice of life","CGDCT, Iyashikei",46791.5,0,"['gourmet', 'slice of life']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yuri!!! On ICE: Yuri Plisetsky GPF in Barcelona EX ""Welcome to The Madness""",Finished Airing,1.0,PG-13 - Teens 13 or older,715.0,2450,292,7.98,sports,Performing Arts,63871.0,0,['sports'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Attack on Titan: Wings of Freedom,Finished Airing,1.0,R - 17+ (violence & profanity),731.0,1706,292,7.96,"action, drama, suspense","Gore, Survival",102703.5,0,"['action', 'drama', 'suspense']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baki the Grappler: Saidai Tournament-hen,Finished Airing,24.0,R - 17+ (violence & profanity),2090.0,2280,292,7.48,sports,"Combat Sports, Gore",77547.5,0,['sports'],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zoids,Finished Airing,67.0,PG-13 - Teens 13 or older,2563.0,3312,291,7.37,"action, adventure, comedy, sci-fi",Mecha,39777.5,0,"['action', 'adventure', 'comedy', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Girl From the Other Side: Siúil, a Rún",Finished Airing,1.0,G - All Ages,1758.0,2925,291,7.56,supernatural,unknown,44870.5,0,['supernatural'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomorrow's Nadja,Finished Airing,50.0,G - All Ages,1636.0,4088,291,7.59,"adventure, drama, romance",Historical,23868.0,0,"['adventure', 'drama', 'romance']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Free! Starting Days,Finished Airing,1.0,PG-13 - Teens 13 or older,949.0,2327,291,7.85,"drama, sports",School,71249.5,0,"['drama', 'sports']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Dog & Scissors,Finished Airing,12.0,PG-13 - Teens 13 or older,7170.0,1635,291,6.51,"comedy, supernatural",Reincarnation,113811.0,0,"['comedy', 'supernatural']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unnamed Memory Season 2,Finished Airing,12.0,PG-13 - Teens 13 or older,3942.0,3272,290,7.11,"adventure, fantasy, romance",unknown,35465.0,0,"['adventure', 'fantasy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Daily Life of the Immortal King 3,Finished Airing,12.0,PG-13 - Teens 13 or older,2635.0,2123,290,7.35,"adventure, comedy, fantasy",School,74075.0,0,"['adventure', 'comedy', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,11.0,PG-13 - Teens 13 or older,504.0,1898,290,8.13,"comedy, romance","Adult Cast, Music",102902.0,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Blue Submarine No. 6,Finished Airing,4.0,PG-13 - Teens 13 or older,4554.0,3031,290,6.98,"action, adventure, award winning, sci-fi","Mecha, Military",43557.5,0,"['action', 'adventure', 'award winning', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Girls' Frontline,Finished Airing,12.0,PG-13 - Teens 13 or older,10898.0,3214,290,5.86,"action, drama, sci-fi",Military,35668.0,0,"['action', 'drama', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dream Eater Merry,Finished Airing,13.0,PG-13 - Teens 13 or older,4999.0,1762,289,6.89,"action, supernatural",unknown,102419.0,0,"['action', 'supernatural']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,3254.0,2349,289,7.23,slice of life,"Iyashikei, School",65162.0,0,['slice of life'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,49.0,PG-13 - Teens 13 or older,3879.0,4193,289,7.12,"action, adventure, comedy, drama, romance, sci-fi","Mecha, Military, Music, Space",23495.5,0,"['action', 'adventure', 'comedy', 'drama', 'romance', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mr Love: Queen's Choice,Finished Airing,12.0,PG-13 - Teens 13 or older,9155.0,2932,289,6.18,"mystery, romance, sci-fi","Reverse Harem, Super Power",42879.0,0,"['mystery', 'romance', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urusei Yatsura Movie 2: Beautiful Dreamer,Finished Airing,1.0,PG-13 - Teens 13 or older,961.0,4898,289,7.85,"action, adventure, comedy, drama, romance, sci-fi",unknown,16917.0,0,"['action', 'adventure', 'comedy', 'drama', 'romance', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rent-a-Girlfriend Season 4,Currently Airing,12.0,PG-13 - Teens 13 or older,8908.0,2995,288,6.22,"comedy, romance","Adult Cast, Harem",34415.0,1,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Miss Kobayashi's Dragon Maid S: Japanese Hospitality (The Attendant is a Dragon),Finished Airing,1.0,PG-13 - Teens 13 or older,1103.0,2626,288,7.79,"slice of life, supernatural",unknown,56905.5,0,"['slice of life', 'supernatural']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rail Wars!,Finished Airing,12.0,PG-13 - Teens 13 or older,7942.0,1210,288,6.39,"action, ecchi","Harem, Workplace",157502.0,0,"['action', 'ecchi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The Princess and the Pilot,Finished Airing,1.0,PG-13 - Teens 13 or older,1656.0,2648,288,7.59,"adventure, romance","Adult Cast, Military",55278.0,0,"['adventure', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unknown ,Finished Airing,6.0,R+ - Mild Nudity,3200.0,1425,288,7.24,"comedy, romance, sci-fi, ecchi","Harem, School",143381.0,0,"['comedy', 'romance', 'sci-fi', 'ecchi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Hamtaro,Finished Airing,296.0,G - All Ages,4450.0,2998,287,7.01,"adventure, comedy",Anthropomorphic,47116.5,0,"['adventure', 'comedy']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,R - 17+ (violence & profanity),6217.0,2450,287,6.67,"action, drama, mystery","Adult Cast, Historical, Organized Crime, Samurai",59698.0,0,"['action', 'drama', 'mystery']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Full Metal Panic! Invisible Victory,Finished Airing,12.0,R - 17+ (violence & profanity),1747.0,2222,286,7.57,action,"Mecha, Military",72462.0,0,['action'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,6605.0,1465,286,6.6,"action, fantasy, romance","Harem, School, Urban Fantasy",133515.0,0,"['action', 'fantasy', 'romance']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Medaka Box Abnormal,Finished Airing,12.0,PG-13 - Teens 13 or older,2529.0,1675,286,7.38,"action, comedy, ecchi","Martial Arts, School, Super Power",112475.0,0,"['action', 'comedy', 'ecchi']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamichu!,Finished Airing,12.0,G - All Ages,2645.0,2911,285,7.35,"award winning, slice of life, supernatural","Iyashikei, Mythology, School",43288.5,0,"['award winning', 'slice of life', 'supernatural']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From Bureaucrat to Villainess: Dad's Been Reincarnated!,Finished Airing,12.0,PG-13 - Teens 13 or older,2511.0,2547,285,7.38,"comedy, fantasy","Isekai, School, Villainess",60945.0,0,"['comedy', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Drifting Home,Finished Airing,1.0,G - All Ages,2830.0,2672,285,7.31,fantasy,unknown,58412.0,0,['fantasy'],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3! Season Spring & Summer,Finished Airing,12.0,PG-13 - Teens 13 or older,4062.0,3971,285,7.09,drama,Performing Arts,25154.0,0,['drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi: Moon Phase,Finished Airing,25.0,PG-13 - Teens 13 or older,4768.0,2621,284,6.93,"comedy, romance, supernatural",Vampire,55620.0,0,"['comedy', 'romance', 'supernatural']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,3831.0,2188,284,7.13,"action, sci-fi",unknown,75592.5,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint☆Young Men,Finished Airing,2.0,PG-13 - Teens 13 or older,2117.0,2347,284,7.47,comedy,unknown,68938.0,0,['comedy'],0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Train to the End of the World,Finished Airing,12.0,PG-13 - Teens 13 or older,2556.0,2572,283,7.37,adventure,unknown,57169.5,0,['adventure'],1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-ON! Live House!,Finished Airing,1.0,PG-13 - Teens 13 or older,943.0,1547,283,7.85,comedy,"CGDCT, Music, School",135317.0,0,['comedy'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
High School DxD Born OVA,Finished Airing,1.0,R+ - Mild Nudity,2377.0,1675,283,7.41,"action, comedy, romance, supernatural, ecchi","Harem, Mythology, School",114942.0,0,"['action', 'comedy', 'romance', 'supernatural', 'ecchi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,49.0,G - All Ages,1016.0,4355,282,7.83,action,Mahou Shoujo,24643.0,0,['action'],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,24.0,PG-13 - Teens 13 or older,3644.0,2952,282,7.16,drama,"Music, Performing Arts, School",41817.5,0,['drama'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bamboo Blade,Finished Airing,26.0,PG-13 - Teens 13 or older,2908.0,2418,282,7.29,"comedy, sports","Combat Sports, School",66273.5,0,"['comedy', 'sports']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
That Time I Got Reincarnated as a Slime Season 2: Tales - Veldora's Journal 2,Finished Airing,1.0,PG-13 - Teens 13 or older,3577.0,2978,281,7.18,"action, comedy, fantasy",Isekai,47985.5,0,"['action', 'comedy', 'fantasy']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,10.0,PG-13 - Teens 13 or older,1978.0,3040,281,7.51,"comedy, romance","Historical, Time Travel",43147.5,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Garden of Sinners: Future Gospel,Finished Airing,1.0,R - 17+ (violence & profanity),714.0,1972,281,7.98,"drama, mystery, supernatural",unknown,89514.5,0,"['drama', 'mystery', 'supernatural']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hell Girl: Three Vessels,Finished Airing,26.0,R - 17+ (violence & profanity),1618.0,2182,281,7.6,"horror, mystery, supernatural, suspense",Psychological,74870.0,0,"['horror', 'mystery', 'supernatural', 'suspense']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Made in Abyss: Wandering Twilight,Finished Airing,1.0,R - 17+ (violence & profanity),224.0,1640,281,8.38,"adventure, drama, fantasy, mystery, sci-fi",Gore,109930.0,0,"['adventure', 'drama', 'fantasy', 'mystery', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPER HXEROS,Finished Airing,12.0,R+ - Mild Nudity,11427.0,1647,281,5.75,"action, comedy, romance, sci-fi, ecchi","Harem, School",106787.0,0,"['action', 'comedy', 'romance', 'sci-fi', 'ecchi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemono Michi: Rise Up,Finished Airing,12.0,PG-13 - Teens 13 or older,6695.0,1252,280,6.59,"comedy, fantasy","Anthropomorphic, Isekai",156323.0,0,"['comedy', 'fantasy']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Animatrix,Finished Airing,9.0,R - 17+ (violence & profanity),2874.0,2449,280,7.3,"action, drama, sci-fi",unknown,68059.0,0,"['action', 'drama', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,5559.0,1567,280,6.78,"action, comedy, fantasy","Mythology, Urban Fantasy",101322.5,0,"['action', 'comedy', 'fantasy']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Denki-gai,Finished Airing,12.0,PG-13 - Teens 13 or older,3563.0,1826,279,7.18,comedy,"Otaku Culture, Workplace",95036.5,0,['comedy'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Empire of Corpses,Finished Airing,1.0,R - 17+ (violence & profanity),5251.0,2481,279,6.84,sci-fi,"Historical, Psychological",58848.5,0,['sci-fi'],1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patlabor: The Movie,Finished Airing,1.0,PG-13 - Teens 13 or older,1771.0,3299,278,7.56,"action, drama","Adult Cast, Mecha, Military",37598.5,0,"['action', 'drama']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Harmony,Finished Airing,1.0,R+ - Mild Nudity,5078.0,3017,278,6.87,sci-fi,"Adult Cast, Psychological",41376.0,0,['sci-fi'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Banner of the Stars,Finished Airing,13.0,PG-13 - Teens 13 or older,1497.0,4061,278,7.64,"action, romance, sci-fi","Military, Space",25614.5,0,"['action', 'romance', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Code:Realize ~Guardian of Rebirth~,Finished Airing,12.0,PG-13 - Teens 13 or older,6265.0,2461,278,6.66,"fantasy, romance","Historical, Reverse Harem",58573.5,0,"['fantasy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
